index,Address,Category,City,Country,Latitude,Longitude,Name,Country2,City2,Query
0,Niederwaldstr. 1,German Restaurant,Wiesbaden,Deutschland,50.07278391239289,8.231651167281107,hugo & tilda,Germany,Wiesbaden,restaurant
0,Michelsberg 15,Irish Pub,Wiesbaden,Deutschland,50.08300249768842,8.237439934175905,Irish Pub Wiesbaden,Germany,Wiesbaden,restaurant
0,Kaiser-Friedrich-Platz 3-4,Restaurant,Wiesbaden,Deutschland,50.08496576982548,8.244016170501709,Ente,Germany,Wiesbaden,restaurant
0,Taunusstraße 29,Italian Restaurant,Wiesbaden,Deutschland,50.08797449372998,8.241185778047377,Il Gondoliere,Germany,Wiesbaden,restaurant
0,Bismarckring 1,Salad Place,Wiesbaden,Deutschland,50.07836,8.230187,Tom&Sally's,Germany,Wiesbaden,restaurant
0,Burgstrasse 1,Italian Restaurant,Wiesbaden,Deutschland,50.083703995393456,8.243719166687953,Little Italy,Germany,Wiesbaden,restaurant
0,Webergasse 7,Falafel Restaurant,Wiesbaden,Deutschland,50.08461151552362,8.242537610879305,Karim's,Germany,Wiesbaden,restaurant
0,Michelsberg,Middle Eastern Restaurant,Wiesbaden,Deutschland,50.08294015239501,8.236014510093092,Döner 2000,Germany,Wiesbaden,restaurant
0,Adolfsallee 7,Italian Restaurant,Wiesbaden,Deutschland,50.075366,8.240013,Ristorante DaMario,Germany,Wiesbaden,restaurant
0,Frankfurter Straße 36,Italian Restaurant,Wiesbaden,Deutschland,50.07628448702968,8.25174308624345,Ristorante Di Gregorio,Germany,Wiesbaden,restaurant
0,Emser Str. 4,Restaurant,Wiesbaden,Deutschland,50.08323824053156,8.235265746754383,Finale,Germany,Wiesbaden,restaurant
0,Alwinenstr. 1,Café,Wiesbaden,Deutschland,50.08210139174847,8.25540054729603,Living Bakery,Germany,Wiesbaden,restaurant
0,Moritzstr. 32,Doner Restaurant,Wiesbaden,Deutschland,50.07483523359702,8.238760570770882,Grill Kebab 2000,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 52d,Japanese Restaurant,Wiesbaden,Deutschland,50.084366126176796,8.243601593905101,MoschMosch,Germany,Wiesbaden,restaurant
0,Bahnhofsplatz 1,Burger Joint,"Wiesbaden, Landeshauptstadt",Deutschland,50.071123343529116,8.243366990737567,Chillers,Germany,Wiesbaden,restaurant
0,Konrad-Adenauer-Ring 44,Snack Place,Wiesbaden,Deutschland,50.06806599766056,8.231258627494016,Walter's Futterkrippe,Germany,Wiesbaden,restaurant
0,Taunusstr. 19,Burger Joint,Wiesbaden,Deutschland,50.08755708192667,8.241912282985734,das-b,Germany,Wiesbaden,restaurant
0,Dotzheimer Str. 30,Vietnamese Restaurant,Wiesbaden,Deutschland,50.07842811717267,8.232505803383255,Saigon,Germany,Wiesbaden,restaurant
0,Marktplatz,Restaurant,Wiesbaden,Deutschland,50.08152102908458,8.242943026599619,LUMEN,Germany,Wiesbaden,restaurant
0,"Dotzheimer Straße 24, 65185 Wiesbaden",Greek Restaurant,Wiesbaden,Deutschland,50.07831145506957,8.233614262662778,Symposion,Germany,Wiesbaden,restaurant
0,Moritzstraße,Italian Restaurant,Wiesbaden,Deutschland,50.07306974864236,8.238996243677622,Al Gusto,Germany,Wiesbaden,restaurant
0,Rheinstr. 89,Pizza Place,Wiesbaden,Deutschland,50.07750993835347,8.233787922279616,Pizzeria Kiara,Germany,Wiesbaden,restaurant
0,Schwalbacherstr. 51,Bistro,Wiesbaden,Deutschland,50.082104232005406,8.236138280946943,Das Wohnzimmer,Germany,Wiesbaden,restaurant
0,Taunusstraße 15,Restaurant,Wiesbaden,Deutschland,50.08748643813197,8.242058540622669,Palmyra Syrisch-Libanesisch,Germany,Wiesbaden,restaurant
0,Marktstr. 2-6,French Restaurant,Wiesbaden,Deutschland,50.080580354571765,8.241806030273438,Les deux Messieurs,Germany,Wiesbaden,restaurant
0,Frankfurter Str. 1,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08012218192192,8.245180478259835,Café Villa Clementine,Germany,Wiesbaden,restaurant
0,Frankfurter Str. 23,German Restaurant,Wiesbaden,Deutschland,50.07521577784581,8.25299386169118,Die Hütte,Germany,Wiesbaden,restaurant
0,Taunusstrasse 46,German Restaurant,Wiesbaden,Deutschland,50.08889380056121,8.239719065952963,Weihenstephaner,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 52,Indian Restaurant,Wiesbaden,Deutschland,50.084326661860004,8.243859286108576,Tandoorian Restaurant,Germany,Wiesbaden,restaurant
0,Moritzstraße 13,Tapas Restaurant,Wiesbaden,Deutschland,50.07609732583455,8.238422635566856,La Bodega el Antonio,Germany,Wiesbaden,restaurant
0,Parkstraße 42A,Italian Restaurant,Wiesbaden,Deutschland,50.0868622786778,8.259294927738825,La Rucola,Germany,Wiesbaden,restaurant
0,,German Restaurant,Wiesbaden,Deutschland,50.08601605724624,8.242050265769306,Palast Hotel,Germany,Wiesbaden,restaurant
0,Moritzstr. 34,Thai Restaurant,Wiesbaden,Deutschland,50.07465300064447,8.23863404582629,Thai Orchid,Germany,Wiesbaden,restaurant
0,Westendstr. 24,Café,Wiesbaden,Deutschland,50.08241621607052,8.226117863351213,Westend Cafe,Germany,Wiesbaden,restaurant
0,Moritzstr. 25,Japanese Restaurant,Wiesbaden,Deutschland,50.07375012178593,8.238801612555514,Sakura Sushi Bar,Germany,Wiesbaden,restaurant
0,Dotzheimerstr. 61,Doner Restaurant,Wiesbaden,Deutschland,50.078002011373705,8.227164105491195,sMacDöner,Germany,Wiesbaden,restaurant
0,Kaiser-Friedrich-Ring 12,Café,,Deutschland,50.076520514180636,8.231096821645695,Cafe & Conditorei Walz,Germany,Wiesbaden,restaurant
0,Dotzheimer Str. 22,Middle Eastern Restaurant,Wiesbaden,Deutschland,50.07859096614699,8.233647188390382,Sufi,Germany,Wiesbaden,restaurant
0,Röderstr. 21,Pizza Place,Wiesbaden,Deutschland,50.087751584408174,8.237141096193431,Pizza Miro,Germany,Wiesbaden,restaurant
0,Wellritzstr. 38a,Café,Wiesbaden,Deutschland,50.082447329486776,8.231123054519234,Cafe WellRitz,Germany,Wiesbaden,restaurant
0,Gneisenaustr. 24,Bakery,"Wiesbaden, Landeshauptstadt",Deutschland,50.08229183409533,8.224983688743833,Backstube Walser Brot,Germany,Wiesbaden,restaurant
0,Wellritzstr. 8,Seafood Restaurant,,Deutschland,50.082862,8.235092,Harput Fisch,Germany,Wiesbaden,restaurant
0,Moritzstraße 11,Falafel Restaurant,Wiesbaden,Deutschland,50.07640274598301,8.238485336853731,Moritz Kebap Haus,Germany,Wiesbaden,restaurant
0,Schiersteiner Str. 80,Fried Chicken Joint,Wiesbaden,Deutschland,50.06774068233006,8.22397820437262,Kentucky Fried Chicken,Germany,Wiesbaden,restaurant
0,Moritzstr. 45,Doner Restaurant,Wiesbaden,Deutschland,50.07225151006893,8.23899732152752,City Pizza Kebap XXL,Germany,Wiesbaden,restaurant
0,Mainzer Str.,Bakery,Wiesbaden,Deutschland,50.06613356711318,8.250209120127908,Backhaus Schröer,Germany,Wiesbaden,restaurant
0,,Fast Food Restaurant,Wiesbaden,Deutschland,50.080471025972756,8.236133802282533,Ustam Kebap & Pizza,Germany,Wiesbaden,restaurant
0,,Italian Restaurant,Wiesbaden,Deutschland,50.08893235584328,8.220335680658188,Da Bruno,Germany,Wiesbaden,restaurant
0,Wielandstraße 7,Trattoria/Osteria,Wiesbaden,Deutschland,50.07179285005178,8.233453924249373,Trattoria da Balbi,Germany,Wiesbaden,restaurant
0,Neugasse 18,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08178853927958,8.239663686932502,Du & Ich,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 36,Belgian Restaurant,Wiesbaden,Deutschland,50.08239440365529,8.243543039123013,Le petit Belge,Germany,Wiesbaden,restaurant
0,Michelsberg 28,Doner Restaurant,Wiesbaden,Deutschland,50.082984,8.2367,Istanbul-Restaurant,Germany,Wiesbaden,restaurant
0,Wellritzstr. 9,Turkish Restaurant,Wiesbaden,Deutschland,50.08269847858373,8.234397570600416,Harput Restaurant,Germany,Wiesbaden,restaurant
0,Luisenstr. 24,Thai Restaurant,Wiesbaden,Deutschland,50.07914973165111,8.241589911564692,Thai-Banyan Restaurant,Germany,Wiesbaden,restaurant
0,Kleine Schwalbacher Str. 7,Falafel Restaurant,Wiesbaden,Deutschland,50.081794286306135,8.237261173962656,Sahara,Germany,Wiesbaden,restaurant
0,Michelsberg 18,Afghan Restaurant,Wiesbaden,Deutschland,50.08295249815283,8.237668082216667,Die Waffel,Germany,Wiesbaden,restaurant
0,Spiegelgasse 3,Thai Restaurant,Wiesbaden,Deutschland,50.08488417822382,8.242209493896155,Chookdee,Germany,Wiesbaden,restaurant
0,Kurhausplatz 1,German Restaurant,Wiesbaden,Deutschland,50.08505638644523,8.247104889719807,Käfer's Bistro,Germany,Wiesbaden,restaurant
0,Marktstr. 34,Café,Wiesbaden,Deutschland,50.082435438587225,8.23923851127406,Café Maldaner,Germany,Wiesbaden,restaurant
0,Friedrichstr. 57,Afghan Restaurant,Wiesbaden,Deutschland,50.080242259230005,8.236347739285796,Fasan,Germany,Wiesbaden,restaurant
0,Schwalbacher Str. 50,Seafood Restaurant,Wiesbaden,Deutschland,50.08279083698337,8.235707066449235,Günay Fisch,Germany,Wiesbaden,restaurant
0,Goldgasse 16,Italian Restaurant,Wiesbaden,Deutschland,50.0842076996281,8.24062539034855,Aurum Mediterrane,Germany,Wiesbaden,restaurant
0,Taunusstr. 59,Thai Restaurant,Wiesbaden,Deutschland,50.089155209615676,8.23918469307811,erawan,Germany,Wiesbaden,restaurant
0,Röderstr. 17,Bakery,Wiesbaden,Deutschland,50.08755438624343,8.236936299604748,Backhaus Bürger,Germany,Wiesbaden,restaurant
0,Graben 28,German Restaurant,Wiesbaden,Deutschland,50.08331147598117,8.240821017411987,Bäckerbrunnen,Germany,Wiesbaden,restaurant
0,,Bistro,Wiesbaden,Deutschland,50.07886,8.248012,Tutti Frutti,Germany,Wiesbaden,restaurant
0,Webergasse 6-8,Modern European Restaurant,Wiesbaden,Deutschland,50.084294798345965,8.242455339073345,martino kitchen,Germany,Wiesbaden,restaurant
0,Untere-Albrecht-Str. 16,French Restaurant,Wiesbaden,Deutschland,50.07447569453478,8.241044680690445,Les Deux Dienstbach,Germany,Wiesbaden,restaurant
0,Moritzstr. 34,Falafel Restaurant,Wiesbaden,Deutschland,50.074469,8.238818,Al Petra,Germany,Wiesbaden,restaurant
0,,German Restaurant,Wiesbaden,Deutschland,50.08295397706919,8.239589140461604,Zum Schwejk,Germany,Wiesbaden,restaurant
0,,Restaurant,Wiesbaden,Deutschland,50.077995,8.239406,Mathilda,Germany,Wiesbaden,restaurant
0,Grabenstr. 16,Burger Joint,"Wiesbaden, Landeshauptstadt",Deutschland,50.08307476379455,8.240536836960406,das!Burger,Germany,Wiesbaden,restaurant
0,Goldgasse 13,Italian Restaurant,Wiesbaden,Deutschland,50.08419192139874,8.240635164799658,Ristorante Comeback,Germany,Wiesbaden,restaurant
0,Wilhemlstr. 60,Café,Wiesbaden,Deutschland,50.08560547910656,8.244264805075254,Café Blum,Germany,Wiesbaden,restaurant
0,Weißenburgstr. 7,Taverna,Wiesbaden,Deutschland,50.08396682825384,8.229108163764355,Taverne Niko,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 58a,Sushi Restaurant,Wiesbaden,Deutschland,50.085616,8.243448,5Kitchen,Germany,Wiesbaden,restaurant
0,Schwalbacher Str. 69,Spanish Restaurant,Wiesbaden,Deutschland,50.08350324752897,8.235890015445625,Bodega de Musica,Germany,Wiesbaden,restaurant
0,Rheinstr. 17,Sushi Restaurant,Wiesbaden,Deutschland,50.078043642738784,8.244565241213046,Sushileecious,Germany,Wiesbaden,restaurant
0,Dotzheimerstr. 6-8,Afghan Restaurant,"Wiesbaden, Landeshauptstadt",Deutschland,50.07868269686108,8.236320784408397,Chutney's,Germany,Wiesbaden,restaurant
0,Albrechtstr. 24,Sushi Restaurant,Wiesbaden,Deutschland,50.07714846403505,8.23693583555502,Ochi No Sushiya,Germany,Wiesbaden,restaurant
0,Schloßplatz 6,German Restaurant,Wiesbaden,Deutschland,50.082083378479965,8.2415675475434,Der Andechser im Ratskeller,Germany,Wiesbaden,restaurant
0,Marcobrunnerstr. 9,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.07677156535432,8.226333146829896,Café Klatsch,Germany,Wiesbaden,restaurant
0,Schiersteiner Str. 22,Italian Restaurant,Wiesbaden,Deutschland,50.07367172065647,8.23066495068918,Vesuvio,Germany,Wiesbaden,restaurant
0,Moritzstr. 17,Café,Wiesbaden,Deutschland,50.07547182617327,8.238548911105605,Paris,Germany,Wiesbaden,restaurant
0,Wellritz Str,Turkish Restaurant,Wiesbaden,Deutschland,50.08270105139418,8.233870912871929,Sultan,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 58-60,German Restaurant,Wiesbaden,Deutschland,50.085690138818954,8.243586752470257,Paulaner,Germany,Wiesbaden,restaurant
0,Schwalbacher Str. 29,Food,Wiesbaden,Deutschland,50.07989202134762,8.236412908877227,Kumpir & Salat,Germany,Wiesbaden,restaurant
0,Luisenplatz 4,German Restaurant,Wiesbaden,Deutschland,50.07805665778966,8.239533344702451,Degenhardt Gastwerk,Germany,Wiesbaden,restaurant
0,Grabenstr. 14,Steakhouse,Wiesbaden,Deutschland,50.082979441054285,8.240505083448651,Webers Wikinger,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 52 e-f,Italian Restaurant,Wiesbaden,Deutschland,50.08437398137136,8.242928446500603,Vapiano,Germany,Wiesbaden,restaurant
0,Rheinstr. 43,Middle Eastern Restaurant,Wiesbaden,Deutschland,50.07784131753246,8.239316174379036,Bei Gabriel - Libanesische Spezialitäten,Germany,Wiesbaden,restaurant
0,Langgasse 42,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08507825426134,8.240881659802707,Lee Perron,Germany,Wiesbaden,restaurant
0,Michelsberg 26,Kebab Restaurant,Wiesbaden,Deutschland,50.08311353678127,8.237077636138112,Arkadas,Germany,Wiesbaden,restaurant
0,Kleiststr. 1,Greek Restaurant,Wiesbaden,Deutschland,50.07275032139041,8.231506240891191,Mykonos,Germany,Wiesbaden,restaurant
0,Röderstr. 39,German Restaurant,Wiesbaden,Deutschland,50.088524305335476,8.23835052003399,Bobbeschänkelche,Germany,Wiesbaden,restaurant
0,Bismarkring 11,Café,Wiesbaden,Deutschland,50.07944132862886,8.229817140056342,Café de Colombia,Germany,Wiesbaden,restaurant
0,Kirchgasse 2,Bakery,Wiesbaden,Deutschland,50.07804754946557,8.238241630216214,Bastians,Germany,Wiesbaden,restaurant
0,Rauenthalerstr. 24,German Restaurant,Wiesbaden,Deutschland,50.07441766533884,8.228728507822582,"Amadeus – 2 Zimmer, Küche, Bar",Germany,Wiesbaden,restaurant
0,Wellritzstr. 14,Bakery,Wiesbaden,Deutschland,50.08270226109183,8.234364771611288,Harput Bäckerei,Germany,Wiesbaden,restaurant
0,Niederwaldstr. 1,German Restaurant,Wiesbaden,Deutschland,50.07278391239289,8.231651167281107,hugo & tilda,Germany,Wiesbaden,restaurant
0,Michelsberg 15,Irish Pub,Wiesbaden,Deutschland,50.08300249768842,8.237439934175905,Irish Pub Wiesbaden,Germany,Wiesbaden,restaurant
0,Kaiser-Friedrich-Platz 3-4,Restaurant,Wiesbaden,Deutschland,50.08496576982548,8.244016170501709,Ente,Germany,Wiesbaden,restaurant
0,Taunusstraße 29,Italian Restaurant,Wiesbaden,Deutschland,50.08797449372998,8.241185778047377,Il Gondoliere,Germany,Wiesbaden,restaurant
0,Bismarckring 1,Salad Place,Wiesbaden,Deutschland,50.07836,8.230187,Tom&Sally's,Germany,Wiesbaden,restaurant
0,Burgstrasse 1,Italian Restaurant,Wiesbaden,Deutschland,50.083703995393456,8.243719166687953,Little Italy,Germany,Wiesbaden,restaurant
0,Webergasse 7,Falafel Restaurant,Wiesbaden,Deutschland,50.08461151552362,8.242537610879305,Karim's,Germany,Wiesbaden,restaurant
0,Michelsberg,Middle Eastern Restaurant,Wiesbaden,Deutschland,50.08294015239501,8.236014510093092,Döner 2000,Germany,Wiesbaden,restaurant
0,Adolfsallee 7,Italian Restaurant,Wiesbaden,Deutschland,50.075366,8.240013,Ristorante DaMario,Germany,Wiesbaden,restaurant
0,Frankfurter Straße 36,Italian Restaurant,Wiesbaden,Deutschland,50.07628448702968,8.25174308624345,Ristorante Di Gregorio,Germany,Wiesbaden,restaurant
0,Emser Str. 4,Restaurant,Wiesbaden,Deutschland,50.08323824053156,8.235265746754383,Finale,Germany,Wiesbaden,restaurant
0,Alwinenstr. 1,Café,Wiesbaden,Deutschland,50.08210139174847,8.25540054729603,Living Bakery,Germany,Wiesbaden,restaurant
0,Moritzstr. 32,Doner Restaurant,Wiesbaden,Deutschland,50.07483523359702,8.238760570770882,Grill Kebab 2000,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 52d,Japanese Restaurant,Wiesbaden,Deutschland,50.084366126176796,8.243601593905101,MoschMosch,Germany,Wiesbaden,restaurant
0,Bahnhofsplatz 1,Burger Joint,"Wiesbaden, Landeshauptstadt",Deutschland,50.071123343529116,8.243366990737567,Chillers,Germany,Wiesbaden,restaurant
0,Konrad-Adenauer-Ring 44,Snack Place,Wiesbaden,Deutschland,50.06806599766056,8.231258627494016,Walter's Futterkrippe,Germany,Wiesbaden,restaurant
0,Taunusstr. 19,Burger Joint,Wiesbaden,Deutschland,50.08755708192667,8.241912282985734,das-b,Germany,Wiesbaden,restaurant
0,Dotzheimer Str. 30,Vietnamese Restaurant,Wiesbaden,Deutschland,50.07842811717267,8.232505803383255,Saigon,Germany,Wiesbaden,restaurant
0,Marktplatz,Restaurant,Wiesbaden,Deutschland,50.08152102908458,8.242943026599619,LUMEN,Germany,Wiesbaden,restaurant
0,"Dotzheimer Straße 24, 65185 Wiesbaden",Greek Restaurant,Wiesbaden,Deutschland,50.07831145506957,8.233614262662778,Symposion,Germany,Wiesbaden,restaurant
0,Moritzstraße,Italian Restaurant,Wiesbaden,Deutschland,50.07306974864236,8.238996243677622,Al Gusto,Germany,Wiesbaden,restaurant
0,Rheinstr. 89,Pizza Place,Wiesbaden,Deutschland,50.07750993835347,8.233787922279616,Pizzeria Kiara,Germany,Wiesbaden,restaurant
0,Schwalbacherstr. 51,Bistro,Wiesbaden,Deutschland,50.082104232005406,8.236138280946943,Das Wohnzimmer,Germany,Wiesbaden,restaurant
0,Taunusstraße 15,Restaurant,Wiesbaden,Deutschland,50.08748643813197,8.242058540622669,Palmyra Syrisch-Libanesisch,Germany,Wiesbaden,restaurant
0,Marktstr. 2-6,French Restaurant,Wiesbaden,Deutschland,50.080580354571765,8.241806030273438,Les deux Messieurs,Germany,Wiesbaden,restaurant
0,Frankfurter Str. 1,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08012218192192,8.245180478259835,Café Villa Clementine,Germany,Wiesbaden,restaurant
0,Frankfurter Str. 23,German Restaurant,Wiesbaden,Deutschland,50.07521577784581,8.25299386169118,Die Hütte,Germany,Wiesbaden,restaurant
0,Taunusstrasse 46,German Restaurant,Wiesbaden,Deutschland,50.08889380056121,8.239719065952963,Weihenstephaner,Germany,Wiesbaden,restaurant
0,Wilhelmstr. 52,Indian Restaurant,Wiesbaden,Deutschland,50.084326661860004,8.243859286108576,Tandoorian Restaurant,Germany,Wiesbaden,restaurant
0,Moritzstraße 13,Tapas Restaurant,Wiesbaden,Deutschland,50.07609732583455,8.238422635566856,La Bodega el Antonio,Germany,Wiesbaden,restaurant
0,Parkstraße 42A,Italian Restaurant,Wiesbaden,Deutschland,50.0868622786778,8.259294927738825,La Rucola,Germany,Wiesbaden,restaurant
0,,German Restaurant,Wiesbaden,Deutschland,50.08601605724624,8.242050265769306,Palast Hotel,Germany,Wiesbaden,restaurant
0,Moritzstr. 34,Thai Restaurant,Wiesbaden,Deutschland,50.07465300064447,8.23863404582629,Thai Orchid,Germany,Wiesbaden,restaurant
0,Westendstr. 24,Café,Wiesbaden,Deutschland,50.08241621607052,8.226117863351213,Westend Cafe,Germany,Wiesbaden,restaurant
0,Moritzstr. 25,Japanese Restaurant,Wiesbaden,Deutschland,50.07375012178593,8.238801612555514,Sakura Sushi Bar,Germany,Wiesbaden,restaurant
0,Dotzheimerstr. 61,Doner Restaurant,Wiesbaden,Deutschland,50.078002011373705,8.227164105491195,sMacDöner,Germany,Wiesbaden,restaurant
0,Kaiser-Friedrich-Ring 12,Café,,Deutschland,50.076520514180636,8.231096821645695,Cafe & Conditorei Walz,Germany,Wiesbaden,restaurant
0,Dotzheimer Str. 22,Middle Eastern Restaurant,Wiesbaden,Deutschland,50.07859096614699,8.233647188390382,Sufi,Germany,Wiesbaden,restaurant
0,Röderstr. 21,Pizza Place,Wiesbaden,Deutschland,50.087751584408174,8.237141096193431,Pizza Miro,Germany,Wiesbaden,restaurant
0,Wellritzstr. 38a,Café,Wiesbaden,Deutschland,50.082447329486776,8.231123054519234,Cafe WellRitz,Germany,Wiesbaden,restaurant
0,Gneisenaustr. 24,Bakery,"Wiesbaden, Landeshauptstadt",Deutschland,50.08229183409533,8.224983688743833,Backstube Walser Brot,Germany,Wiesbaden,restaurant
0,Wellritzstr. 8,Seafood Restaurant,,Deutschland,50.082862,8.235092,Harput Fisch,Germany,Wiesbaden,restaurant
0,Moritzstraße 11,Falafel Restaurant,Wiesbaden,Deutschland,50.07640274598301,8.238485336853731,Moritz Kebap Haus,Germany,Wiesbaden,restaurant
0,Schiersteiner Str. 80,Fried Chicken Joint,Wiesbaden,Deutschland,50.06774068233006,8.22397820437262,Kentucky Fried Chicken,Germany,Wiesbaden,restaurant
0,Moritzstr. 45,Doner Restaurant,Wiesbaden,Deutschland,50.07225151006893,8.23899732152752,City Pizza Kebap XXL,Germany,Wiesbaden,restaurant
0,Mainzer Str.,Bakery,Wiesbaden,Deutschland,50.06613356711318,8.250209120127908,Backhaus Schröer,Germany,Wiesbaden,restaurant
0,,Fast Food Restaurant,Wiesbaden,Deutschland,50.080471025972756,8.236133802282533,Ustam Kebap & Pizza,Germany,Wiesbaden,restaurant
0,,Italian Restaurant,Wiesbaden,Deutschland,50.08893235584328,8.220335680658188,Da Bruno,Germany,Wiesbaden,restaurant
0,Wielandstraße 7,Trattoria/Osteria,Wiesbaden,Deutschland,50.07179285005178,8.233453924249373,Trattoria da Balbi,Germany,Wiesbaden,restaurant
0,Beethovenstr. 29,Café,Wiesbaden,Deutschland,50.07536703669992,8.253223834184883,Harmonie,Germany,Wiesbaden,restaurant
0,Neugasse 18,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08178853927958,8.239663686932502,Du & Ich,Germany,Wiesbaden,coffee
0,Langgasse 27,Café,Wiesbaden,Deutschland,50.084578837801395,8.240291312775339,Café Latte Art,Germany,Wiesbaden,coffee
0,Marktstr. 34,Café,Wiesbaden,Deutschland,50.082435438587225,8.23923851127406,Café Maldaner,Germany,Wiesbaden,coffee
0,Wilhemlstr. 60,Café,Wiesbaden,Deutschland,50.08560547910656,8.244264805075254,Café Blum,Germany,Wiesbaden,coffee
0,Kirchgasse 29,Coffee Shop,Wiesbaden,Deutschland,50.08020247422466,8.238090391193582,Perfect Day,Germany,Wiesbaden,coffee
0,Jawlenskystr. 1,Coffee Shop,,Deutschland,50.08897282490191,8.239728300175095,KAUFMANNS,Germany,Wiesbaden,coffee
0,Karlstr. 22,Coworking Space,Wiesbaden,Deutschland,50.0756884565508,8.2355135679245,heimathafen Wiesbaden,Germany,Wiesbaden,coffee
0,Schwalbacher Str. 3,Coffee Shop,"Wiesbaden, Landeshauptstadt",Deutschland,50.078037008338384,8.23671502660311,molino,Germany,Wiesbaden,coffee
0,Ellenbogengasse 15,Coffee Shop,Wiesbaden,Deutschland,50.081505785829975,8.23980138479579,Der Wiener Kaffee,Germany,Wiesbaden,coffee
0,Marcobrunnerstr. 9,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.07677156535432,8.226333146829896,Café Klatsch,Germany,Wiesbaden,coffee
0,Moritzstr. 17,Café,Wiesbaden,Deutschland,50.07547182617327,8.238548911105605,Paris,Germany,Wiesbaden,coffee
0,Luisenplatz 4,German Restaurant,Wiesbaden,Deutschland,50.07805665778966,8.239533344702451,Degenhardt Gastwerk,Germany,Wiesbaden,coffee
0,Klarenthaler Str. 3,Dessert Shop,"Wiesbaden, Landeshauptstadt",Deutschland,50.07749586617588,8.227708339691162,Konditorei Café Gehlhaar,Germany,Wiesbaden,coffee
0,Langgasse 42,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08507825426134,8.240881659802707,Lee Perron,Germany,Wiesbaden,coffee
0,Kirchgassee 17,Coffee Shop,Wiesbaden,Deutschland,50.079012069011604,8.238216017206916,World Coffee,Germany,Wiesbaden,coffee
0,Bismarkring 11,Café,Wiesbaden,Deutschland,50.07944132862886,8.229817140056342,Café de Colombia,Germany,Wiesbaden,coffee
0,,Ice Cream Shop,Wiesbaden,Deutschland,50.07782566136651,8.223842833554318,Eiscafe Cortina,Germany,Wiesbaden,coffee
0,Alwinenstr. 1,Café,Wiesbaden,Deutschland,50.08210139174847,8.25540054729603,Living Bakery,Germany,Wiesbaden,coffee
0,Marktplatz,Café,Wiesbaden,Deutschland,50.08152102908458,8.242943026599619,LUMEN,Germany,Wiesbaden,coffee
0,Kirchgasse 35-43,Coffee Shop,Wiesbaden,Deutschland,50.08161201526051,8.238637314253333,Starbucks,Germany,Wiesbaden,coffee
0,Kleine Schwalbacher Str. 14,Coffee Shop,"Wiesbaden, Landeshauptstadt",Deutschland,50.081737807880444,8.237201068024726,Hepa Kaffee,Germany,Wiesbaden,coffee
0,Marktstr. 2-6,French Restaurant,Wiesbaden,Deutschland,50.080580354571765,8.241806030273438,Les deux Messieurs,Germany,Wiesbaden,coffee
0,Frankfurter Str. 1,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.08012218192192,8.245180478259835,Café Villa Clementine,Germany,Wiesbaden,coffee
0,Mauergasse 19,Café,Wiesbaden,Deutschland,50.08113940979431,8.240553345344516,Paninoteca,Germany,Wiesbaden,coffee
0,Westendstr. 24,Café,Wiesbaden,Deutschland,50.08241621607052,8.226117863351213,Westend Cafe,Germany,Wiesbaden,coffee
0,Kaiser-Friedrich-Ring 12,Café,,Deutschland,50.076520514180636,8.231096821645695,Cafe & Conditorei Walz,Germany,Wiesbaden,coffee
0,Wellritzstr. 38a,Café,Wiesbaden,Deutschland,50.082447329486776,8.231123054519234,Cafe WellRitz,Germany,Wiesbaden,coffee
0,Langgasse 38-40,Café,Wiesbaden,Deutschland,50.08486385534391,8.240316331578562,ALEX,Germany,Wiesbaden,coffee
0,Kochbrunnenplatz 3,Restaurant,Wiesbaden,Deutschland,50.086944597689644,8.242143458552308,Cafe Del Sol,Germany,Wiesbaden,coffee
0,Langgasse 34,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.084526131491096,8.240206008257584,Cafe Extrablatt,Germany,Wiesbaden,coffee
0,Beethovenstr. 29,Café,Wiesbaden,Deutschland,50.07536703669992,8.253223834184883,Harmonie,Germany,Wiesbaden,coffee
0,Nerotal 1,Café,"Wiesbaden, Landeshauptstadt",Deutschland,50.09143465189117,8.235683861870596,Eden,Germany,Wiesbaden,coffee
0,,Donut Shop,Wiesbaden,Deutschland,50.07055791979487,8.243338289695803,Dunkin' Donuts,Germany,Wiesbaden,coffee
0,Michelsberg 1,Tea Room,Wiesbaden,Deutschland,50.08263657296879,8.238534722963102,TeeGschwendner,Germany,Wiesbaden,coffee
